+	122	120	1760811759
+	124	12	1760811759
+	144	4	1760811759
+	65	172	1760811759
+	152	20	1760811759
+	177	186	1760811759
+	159	126	1760811759
+	180	151	1760811759
+	194	33	1760811759
+	175	21	1760811759
+	183	36	1760811759
+	194	122	1760811759
+	8	194	1760811759
+	147	146	1760811759
+	190	189	1760811759
+	50	139	1760811759
+	159	55	1760811759
+	151	94	1760811759
+	84	10	1760811759
+	187	151	1760811759
+	73	161	1760811759
+	173	94	1760811759
+	165	112	1760811759
+	188	46	1760811759
+	169	174	1760811759
+	110	188	1760811759
+	62	121	1760811759
+	94	22	1760811759
+	176	34	1760811759
+	110	114	1760811759
+	53	48	1760811759
+	26	178	1760811759
+	197	143	1760811759
+	30	1	1760811759
+	113	168	1760811759
+	184	12	1760811759
+	133	199	1760811759
+	121	46	1760811759
+	122	124	1760811759
+	167	143	1760811759
+	126	39	1760811759
+	72	141	1760811759
+	122	32	1760811759
+	171	9	1760811759
+	37	119	1760811759
+	61	197	1760811759
+	181	93	1760811759
+	196	189	1760811759
+	167	113	1760811759
+	47	155	1760811759
+	19	153	1760811759
+	194	15	1760811759
+	199	160	1760811759
+	194	1	1760811759
+	152	91	1760811759
+	167	69	1760811759
+	192	111	1760811759
+	109	178	1760811759
+	166	142	1760811759
+	181	160	1760811759
+	143	66	1760811759
+	167	87	1760811759
+	164	124	1760811759
+	181	86	1760811759
+	115	121	1760811759
+	113	79	1760811759
+	166	56	1760811759
+	16	100	1760811759
+	102	118	1760811759
+	6	124	1760811759
+	114	189	1760811759
+	175	36	1760811759
+	195	108	1760811759
+	90	40	1760811759
+	150	139	1760811759
+	159	138	1760811759
+	115	111	1760811759
+	180	139	1760811759
+	37	105	1760811759
+	68	49	1760811759
+	171	125	1760811759
+	165	132	1760811759
+	122	68	1760811759
+	164	111	1760811759
+	166	197	1760811759
+	6	33	1760811759
+	19	163	1760811759
+	15	61	1760811759
+	18	191	1760811759
+	116	61	1760811759
+	196	159	1760811759
+	99	32	1760811759
+	39	5	1760811759
+	114	38	1760811759
+	8	178	1760811759
+	79	144	1760811759
+	15	30	1760811759
+	17	163	1760811759
+	164	33	1760811759
+	167	148	1760811759
+	130	184	1760811759
+	192	142	1760811759
+	62	24	1760811759
+	44	172	1760811759
+	172	125	1760811759
+	2	182	1760811759
+	90	188	1760811759
+	13	92	1760811759
+	76	41	1760811759
+	90	161	1760811759
+	75	155	1760811759
+	116	180	1760811759
+	172	146	1760811759
+	54	123	1760811759
+	166	66	1760811759
+	194	120	1760811759
+	145	105	1760811759
+	196	91	1760811759
+	109	41	1760811759
+	184	123	1760811759
+	74	64	1760811759
+	150	186	1760811759
+	118	77	1760811759
+	185	108	1760811759
+	90	89	1760811759
+	122	136	1760811759
+	169	141	1760811759
+	62	76	1760811759
+	3	138	1760811759
-	153	25	1760811759
-	114	13	1760811759
-	142	63	1760811759
-	13	158	1760811759
-	166	15	1760811759
-	88	39	1760811759
-	175	163	1760811759
-	195	172	1760811759
-	144	154	1760811759
-	89	161	1760811759
-	194	195	1760811759
-	196	124	1760811759
-	48	105	1760811759
-	140	123	1760811759
-	6	164	1760811759
-	97	25	1760811759
-	52	58	1760811759
-	110	49	1760811759
-	87	138	1760811759
-	112	143	1760811759
-	114	24	1760811759
-	175	154	1760811759
-	45	146	1760811759
-	99	89	1760811759
-	121	111	1760811759
-	126	184	1760811759
-	94	163	1760811759
-	115	136	1760811759
-	109	28	1760811759
-	109	134	1760811759
-	92	49	1760811759
-	28	108	1760811759
-	134	108	1760811759
-	116	55	1760811759
-	196	74	1760811759
-	170	98	1760811759
-	131	56	1760811759
-	28	89	1760811759
-	136	13	1760811759
-	130	22	1760811759
-	175	138	1760811759
-	99	136	1760811759
-	181	195	1760811759
-	110	24	1760811759
-	136	161	1760811759
-	126	54	1760811759
-	150	82	1760811759
-	186	184	1760811759
-	167	199	1760811759
-	163	184	1760811759
-	147	65	1760811759
-	52	141	1760811759
-	107	48	1760811759
-	47	66	1760811759
-	158	161	1760811759
-	198	172	1760811759
-	194	185	1760811759
-	104	65	1760811759
-	136	33	1760811759
-	109	17	1760811759
-	197	96	1760811759
-	62	46	1760811759
-	109	185	1760811759
-	34	91	1760811759
-	127	95	1760811759
-	178	123	1760811759
-	159	160	1760811759
-	52	78	1760811759
-	164	38	1760811759
-	75	124	1760811759
-	159	123	1760811759
-	74	113	1760811759
-	166	187	1760811759
-	196	151	1760811759
-	179	168	1760811759
-	6	121	1760811759
-	137	174	1760811759
-	42	108	1760811759
-	159	145	1760811759
-	181	191	1760811759
-	181	189	1760811759
-	132	161	1760811759
-	97	188	1760811759
-	58	192	1760811759
-	84	109	1760811759
-	153	98	1760811759
-	179	77	1760811759
-	100	63	1760811759
-	90	121	1760811759
-	194	181	1760811759
-	172	189	1760811759
-	188	41	1760811759
-	24	46	1760811759
-	181	185	1760811759
-	183	41	1760811759
-	10	163	1760811759
-	144	145	1760811759
-	8	89	1760811759
-	102	188	1760811759
-	107	30	1760811759
-	118	34	1760811759
-	99	12	1760811759
-	138	4	1760811759
-	110	120	1760811759
-	187	131	1760811759
-	118	61	1760811759
-	104	157	1760811759
-	72	155	1760811759
-	148	124	1760811759
-	192	68	1760811759
-	70	22	1760811759
-	94	98	1760811759
-	177	105	1760811759
-	186	172	1760811759
-	57	111	1760811759
-	194	191	1760811759
-	8	114	1760811759
-	89	76	1760811759
-	97	170	1760811759
-	50	38	1760811759
-	97	70	1760811759
-	179	159	1760811759
-	101	185	1760811759
-	56	20	1760811759
-	57	1	1760811759
-	118	186	1760811759
-	3	168	1760811759
-	114	163	1760811759
-	159	163	1760811759
-	109	108	1760811759
-	176	80	1760811759
-	40	32	1760811759
-	70	191	1760811759
-	174	148	1760811759
-	91	174	1760811759
-	50	121	1760811759
-	187	113	1760811759
-	194	139	1760811759
-	162	111	1760811759
-	164	68	1760811759
-	179	176	1760811759
-	62	40	1760811759
-	194	193	1760811759
-	194	138	1760811759
-	192	32	1760811759
-	196	145	1760811759
-	84	190	1760811759
-	147	125	1760811759
-	34	124	1760811759
-	96	105	1760811759
-	24	178	1760811759
-	186	64	1760811759
-	176	56	1760811759
-	8	136	1760811759
-	129	168	1760811759
-	197	4	1760811759
-	176	138	1760811759
-	107	85	1760811759
-	122	24	1760811759
-	75	197	1760811759
-	122	192	1760811759
-	93	129	1760811759
-	162	176	1760811759
-	126	142	1760811759
-	90	49	1760811759
-	36	178	1760811759
-	87	91	1760811759
-	75	191	1760811759
-	110	1	1760811759
-	196	34	1760811759
-	187	80	1760811759
-	156	188	1760811759
-	196	116	1760811759
-	80	197	1760811759
-	127	2	1760811759
-	194	82	1760811759
-	196	80	1760811759
-	171	104	1760811759
-	9	121	1760811759
-	136	158	1760811759
-	179	145	1760811759
-	188	70	1760811759
-	37	95	1760811759
-	170	188	1760811759
-	130	97	1760811759
-	191	172	1760811759
-	194	186	1760811759
-	26	170	1760811759
-	110	68	1760811759
-	109	10	1760811759
-	122	178	1760811759
-	190	66	1760811759
-	164	81	1760811759
-	79	141	1760811759
-	13	161	1760811759
-	70	36	1760811759
-	167	159	1760811759
-	26	121	1760811759
-	150	152	1760811759
-	170	172	1760811759
-	193	172	1760811759
-	180	14	1760811759
-	87	197	1760811759
-	66	141	1760811759
-	127	37	1760811759
-	81	68	1760811759
-	199	152	1760811759
-	179	169	1760811759
-	194	177	1760811759
-	118	79	1760811759
-	130	175	1760811759
-	191	7	1760811759
-	187	138	1760811759
-	167	168	1760811759
-	70	182	1760811759
-	165	166	1760811759
-	151	138	1760811759
-	110	6	1760811759
-	178	49	1760811759
-	196	197	1760811759
-	79	1	1760811759
-	142	5	1760811759
-	126	63	1760811759
-	193	142	1760811759
-	40	38	1760811759
-	92	24	1760811759
-	199	123	1760811759
-	120	49	1760811759
-	164	92	1760811759
-	99	158	1760811759
-	196	192	1760811759
-	76	161	1760811759
-	181	193	1760811759
-	74	116	1760811759
-	181	151	1760811759
-	87	141	1760811759
-	99	76	1760811759
-	197	95	1760811759
-	114	161	1760811759
-	183	72	1760811759
-	78	143	1760811759
-	159	180	1760811759
-	9	111	1760811759
-	173	2	1760811759
-	79	124	1760811759
-	183	163	1760811759
-	136	76	1760811759
-	15	73	1760811759
-	58	143	1760811759
-	170	2	1760811759
-	153	182	1760811759
-	61	4	1760811759
-	86	71	1760811759
-	110	81	1760811759
-	199	180	1760811759
-	58	120	1760811759
-	53	119	1760811759
-	61	128	1760811759
-	192	174	1760811759
-	110	46	1760811759
-	122	158	1760811759
-	16	200	1760811759
-	143	55	1760811759
-	170	171	1760811759
-	164	57	1760811759
-	165	104	1760811759
-	173	155	1760811759
-	16	46	1760811759
-	62	164	1760811759
-	100	98	1760811759
-	197	41	1760811759
-	163	108	1760811759
-	199	168	1760811759
-	171	51	1760811759
-	130	178	1760811759
-	62	11	1760811759
-	26	73	1760811759
-	192	20	1760811759
-	111	32	1760811759
-	166	145	1760811759
-	136	12	1760811759
-	104	125	1760811759
-	131	82	1760811759
-	152	14	1760811759
-	181	182	1760811759
-	188	67	1760811759
-	167	152	1760811759
-	167	140	1760811759
-	122	81	1760811759
-	197	174	1760811759
-	188	153	1760811759
-	50	57	1760811759
-	177	181	1760811759
-	57	38	1760811759
-	165	169	1760811759
-	56	72	1760811759
-	116	197	1760811759
-	92	119	1760811759
-	143	155	1760811759
-	106	44	1760811759
-	58	124	1760811759
-	167	123	1760811759
-	150	172	1760811759
-	143	91	1760811759
-	14	123	1760811759
-	200	5	1760811759
-	121	103	1760811759
-	156	19	1760811759
-	75	47	1760811759
-	196	118	1760811759
-	168	123	1760811759
-	118	148	1760811759
-	182	108	1760811759
-	59	157	1760811759
-	66	174	1760811759
-	177	138	1760811759
-	187	47	1760811759
-	102	17	1760811759
-	91	155	1760811759
-	128	41	1760811759
-	180	123	1760811759
-	79	197	1760811759
-	6	81	1760811759
-	52	148	1760811759
-	107	96	1760811759
-	192	66	1760811759
-	114	136	1760811759
-	110	178	1760811759
-	50	51	1760811759
-	106	39	1760811759
-	33	161	1760811759
-	167	144	1760811759
-	10	114	1760811759
-	79	155	1760811759
-	173	184	1760811759
-	90	81	1760811759
-	162	51	1760811759
-	112	44	1760811759
-	99	13	1760811759
-	159	152	1760811759
-	91	124	1760811759
-	113	138	1760811759
-	29	37	1760811759
-	192	46	1760811759
-	67	175	1760811759
-	122	11	1760811759
-	194	180	1760811759
-	132	157	1760811759
-	139	54	1760811759
-	188	36	1760811759
-	73	32	1760811759
-	19	183	1760811759
-	22	154	1760811759
-	193	7	1760811759
-	104	147	1760811759
-	104	199	1760811759
-	87	189	1760811759
-	173	153	1760811759
-	113	78	1760811759
-	181	198	1760811759
-	161	12	1760811759
-	95	83	1760811759
-	153	151	1760811759
-	19	36	1760811759
-	152	140	1760811759
-	151	141	1760811759
-	144	168	1760811759
-	109	182	1760811759
-	96	95	1760811759
-	143	174	1760811759
-	30	100	1760811759
-	167	179	1760811759
-	187	75	1760811759
-	166	144	1760811759
-	113	141	1760811759
-	187	148	1760811759
-	126	30	1760811759
-	132	101	1760811759
-	31	182	1760811759
-	115	99	1760811759
-	11	40	1760811759
-	36	182	1760811759
-	192	40	1760811759
-	159	199	1760811759
-	61	148	1760811759
-	59	146	1760811759
-	92	103	1760811759
-	109	31	1760811759
-	181	172	1760811759
-	6	39	1760811759
-	11	128	1760811759
-	50	122	1760811759
-	52	14	1760811759
-	181	82	1760811759
-	133	134	1760811759
-	196	195	1760811759
-	130	183	1760811759
-	192	128	1760811759
-	152	145	1760811759
-	130	182	1760811759
-	76	141	1760811759
-	132	59	1760811759
-	153	163	1760811759
-	158	38	1760811759
-	169	168	1760811759
-	39	137	1760811759
-	200	41	1760811759
-	151	155	1760811759
-	111	40	1760811759
-	26	184	1760811759
-	100	142	1760811759
-	5	184	1760811759
-	171	126	1760811759
-	145	123	1760811759
-	199	44	1760811759
-	113	155	1760811759
-	120	68	1760811759
-	144	140	1760811759
-	152	168	1760811759
-	78	124	1760811759
-	135	108	1760811759
-	26	103	1760811759
-	62	68	1760811759
-	15	180	1760811759
-	60	63	1760811759
-	126	200	1760811759
-	74	172	1760811759
-	61	146	1760811759
-	111	1	1760811759
-	187	34	1760811759
-	118	131	1760811759
-	21	119	1760811759
-	194	172	1760811759
-	194	176	1760811759
-	187	56	1760811759
-	164	103	1760811759
-	166	179	1760811759
-	188	154	1760811759
-	120	1	1760811759
-	173	121	1760811759
-	143	27	1760811759
-	53	21	1760811759
-	178	46	1760811759
-	75	174	1760811759
-	131	151	1760811759
-	167	180	1760811759
-	89	136	1760811759
-	192	80	1760811759
-	90	122	1760811759
-	93	71	1760811759
-	142	184	1760811759
-	104	146	1760811759
-	60	150	1760811759
-	196	187	1760811759
-	43	149	1760811759
-	148	155	1760811759
-	50	164	1760811759
-	131	174	1760811759
-	74	55	1760811759
-	192	182	1760811759
-	67	178	1760811759
-	157	158	1760811759
-	30	200	1760811759
-	165	59	1760811759
-	84	28	1760811759
-	180	145	1760811759
-	167	169	1760811759
-	166	159	1760811759
-	135	136	1760811759
-	160	108	1760811759
-	15	169	1760811759
-	180	152	1760811759
-	139	83	1760811759
-	15	164	1760811759
-	180	140	1760811759
-	167	77	1760811759
-	156	154	1760811759
-	166	199	1760811759
-	181	190	1760811759
-	121	178	1760811759
-	21	33	1760811759
-	19	178	1760811759
-	8	76	1760811759
-	185	125	1760811759
-	175	94	1760811759
-	34	143	1760811759
-	167	3	1760811759
-	29	95	1760811759
-	44	146	1760811759
-	181	139	1760811759
-	87	80	1760811759
-	152	169	1760811759
-	22	31	1760811759
-	135	17	1760811759
-	179	199	1760811759
-	167	164	1760811759
-	194	189	1760811759
-	120	111	1760811759
-	42	4	1760811759
-	39	190	1760811759
-	198	103	1760811759
-	27	55	1760811759
-	44	125	1760811759
-	39	117	1760811759
-	156	36	1760811759
-	176	172	1760811759
-	78	47	1760811759
-	183	158	1760811759
-	196	47	1760811759
-	30	5	1760811759
-	72	197	1760811759
-	113	80	1760811759
-	193	49	1760811759
-	187	66	1760811759
-	199	51	1760811759
-	60	194	1760811759
-	179	14	1760811759
-	147	45	1760811759
-	130	124	1760811759
-	194	190	1760811759
-	173	25	1760811759
-	9	92	1760811759
-	116	27	1760811759
-	176	27	1760811759
-	45	140	1760811759
-	175	189	1760811759
-	13	33	1760811759
-	122	38	1760811759
-	11	103	1760811759
-	172	7	1760811759
-	72	55	1760811759
-	165	51	1760811759
-	109	135	1760811759
-	113	197	1760811759
-	64	184	1760811759
-	192	57	1760811759
-	188	182	1760811759
-	37	83	1760811759
-	162	59	1760811759
-	114	182	1760811759
-	69	53	1760811759
-	16	142	1760811759
-	144	169	1760811759
-	79	20	1760811759
-	100	184	1760811759
-	164	120	1760811759
-	23	188	1760811759
-	3	169	1760811759
-	139	172	1760811759
-	166	169	1760811759
-	173	175	1760811759
-	56	197	1760811759
-	75	116	1760811759
-	84	108	1760811759
-	170	67	1760811759
-	142	54	1760811759
-	195	7	1760811759
-	41	141	1760811759
-	93	174	1760811759
-	128	124	1760811759
-	180	144	1760811759
-	118	91	1760811759
-	116	94	1760811759
-	200	142	1760811759
-	187	128	1760811759
-	58	128	1760811759
-	86	200	1760811759
-	90	62	1760811759
-	176	151	1760811759
-	67	94	1760811759
-	151	192	1760811759
-	112	59	1760811759
-	200	64	1760811759
-	177	18	1760811759
-	188	163	1760811759
-	192	49	1760811759
-	15	92	1760811759
-	196	174	1760811759
-	120	92	1760811759
-	122	1	1760811759
-	99	33	1760811759
-	89	158	1760811759
-	111	73	1760811759
-	100	200	1760811759
-	10	31	1760811759
-	20	143	1760811759
-	188	2	1760811759
-	115	23	1760811759
-	180	69	1760811759
-	110	157	1760811759
-	173	188	1760811759
-	183	184	1760811759
-	187	124	1760811759
-	90	9	1760811759
-	51	125	1760811759
-	176	174	1760811759
-	120	103	1760811759
-	90	103	1760811759
-	166	180	1760811759
-	9	120	1760811759
-	172	185	1760811759
-	194	198	1760811759
-	100	54	1760811759
-	194	7	1760811759
-	181	150	1760811759
-	87	128	1760811759
-	169	123	1760811759
-	175	41	1760811759
-	116	151	1760811759
-	115	33	1760811759
-	30	142	1760811759
-	171	59	1760811759
-	159	140	1760811759
-	61	155	1760811759
-	147	73	1760811759
-	196	72	1760811759
-	156	20	1760811759
-	179	140	1760811759
-	177	172	1760811759
-	16	184	1760811759
-	183	94	1760811759
-	6	111	1760811759
-	164	46	1760811759
-	86	186	1760811759
-	187	188	1760811759
-	48	83	1760811759
-	165	101	1760811759
-	154	2	1760811759
-	115	76	1760811759
-	156	178	1760811759
-	179	123	1760811759
-	159	169	1760811759
-	178	103	1760811759
-	101	12	1760811759
-	192	158	1760811759
-	90	68	1760811759
-	196	52	1760811759
-	178	182	1760811759
-	158	12	1760811759
-	67	98	1760811759
-	113	117	1760811759
-	115	114	1760811759
-	48	101	1760811759
-	195	65	1760811759
-	115	12	1760811759
-	104	148	1760811759
-	181	7	1760811759
-	61	151	1760811759
-	178	73	1760811759
-	133	93	1760811759
-	183	188	1760811759
-	199	169	1760811759
-	196	27	1760811759
-	77	78	1760811759
-	77	140	1760811759
-	78	128	1760811759
+	153	25	1760898159
+	65	146	1760898159
+	15	142	1760898159
+	3	20	1760898159
+	91	168	1760898159
+	175	163	1760898159
+	138	33	1760898159
+	36	83	1760898159
+	164	30	1760898159
+	36	149	1760898159
+	77	48	1760898159
+	183	31	1760898159
+	175	141	1760898159
+	136	32	1760898159
+	169	105	1760898159
+	77	61	1760898159
+	116	58	1760898159
+	199	150	1760898159
+	14	82	1760898159
+	175	154	1760898159
+	81	13	1760898159
+	121	13	1760898159
+	19	13	1760898159
+	90	173	1760898159
+	180	148	1760898159
+	179	27	1760898159
+	109	134	1760898159
+	50	188	1760898159
+	115	73	1760898159
+	180	185	1760898159
+	115	57	1760898159
+	181	75	1760898159
+	88	112	1760898159
+	164	73	1760898159
+	23	183	1760898159
+	173	73	1760898159
+	94	83	1760898159
+	159	48	1760898159
+	131	119	1760898159
+	194	30	1760898159
+	130	22	1760898159
+	179	124	1760898159
+	80	186	1760898159
+	110	24	1760898159
+	173	32	1760898159
+	136	161	1760898159
+	139	148	1760898159
+	128	121	1760898159
+	19	7	1760898159
+	194	192	1760898159
+	88	94	1760898159
+	11	124	1760898159
+	170	5	1760898159
+	69	168	1760898159
+	79	169	1760898159
+	170	16	1760898159
+	173	192	1760898159
+	56	144	1760898159
+	159	158	1760898159
+	160	134	1760898159
+	37	168	1760898159
+	87	180	1760898159
+	112	169	1760898159
+	3	56	1760898159
+	159	160	1760898159
+	188	89	1760898159
+	69	143	1760898159
+	187	3	1760898159
+	164	38	1760898159
+	128	37	1760898159
+	81	161	1760898159
+	166	187	1760898159
+	155	4	1760898159
+	28	129	1760898159
+	155	105	1760898159
+	129	134	1760898159
+	129	182	1760898159
+	95	5	1760898159
+	109	70	1760898159
+	187	85	1760898159
+	167	48	1760898159
+	116	128	1760898159
+	166	143	1760898159
+	159	145	1760898159
+	177	158	1760898159
+	196	55	1760898159
+	28	30	1760898159
+	122	161	1760898159
+	75	59	1760898159
+	26	188	1760898159
+	118	145	1760898159
+	59	72	1760898159
+	84	109	1760898159
+	153	98	1760898159
+	179	77	1760898159
+	187	74	1760898159
+	160	101	1760898159
+	187	87	1760898159
+	179	143	1760898159
+	9	7	1760898159
+	155	145	1760898159
+	84	31	1760898159
+	163	140	1760898159
+	166	151	1760898159
+	88	147	1760898159
+	194	6	1760898159
+	132	199	1760898159
+	15	145	1760898159
+	140	141	1760898159
+	15	125	1760898159
+	194	136	1760898159
+	110	11	1760898159
+	151	78	1760898159
+	99	24	1760898159
+	56	47	1760898159
+	71	64	1760898159
+	94	98	1760898159
+	170	95	1760898159
+	119	141	1760898159
+	109	93	1760898159
+	99	21	1760898159
+	97	182	1760898159
+	157	174	1760898159
+	166	37	1760898159
+	79	192	1760898159
+	194	103	1760898159
+	192	121	1760898159
+	28	200	1760898159
+	179	159	1760898159
+	148	105	1760898159
+	131	137	1760898159
+	19	124	1760898159
+	196	140	1760898159
+	106	9	1760898159
+	29	51	1760898159
+	34	37	1760898159
+	3	168	1760898159
+	181	28	1760898159
+	187	105	1760898159
+	102	104	1760898159
+	132	120	1760898159
+	53	49	1760898159
+	170	198	1760898159
+	77	174	1760898159
+	170	100	1760898159
+	174	148	1760898159
+	76	4	1760898159
+	23	162	1760898159
+	99	39	1760898159
+	196	59	1760898159
+	109	80	1760898159
+	72	142	1760898159
+	196	145	1760898159
+	194	19	1760898159
+	33	158	1760898159
+	39	95	1760898159
+	147	125	1760898159
+	159	142	1760898159
+	144	141	1760898159
+	149	41	1760898159
+	186	64	1760898159
+	197	4	1760898159
+	118	197	1760898159
+	32	103	1760898159
+	19	33	1760898159
+	101	125	1760898159
+	44	157	1760898159
+	143	163	1760898159
+	90	49	1760898159
+	53	33	1760898159
+	118	168	1760898159
+	196	129	1760898159
+	166	128	1760898159
+	183	69	1760898159
+	113	127	1760898159
+	135	186	1760898159
+	110	1	1760898159
+	188	191	1760898159
+	188	57	1760898159
+	196	34	1760898159
+	57	161	1760898159
+	133	17	1760898159
+	74	144	1760898159
+	135	86	1760898159
+	11	186	1760898159
+	9	81	1760898159
+	152	143	1760898159
+	26	170	1760898159
+	128	108	1760898159
+	175	149	1760898159
+	156	169	1760898159
+	173	21	1760898159
+	187	4	1760898159
+	70	36	1760898159
+	128	66	1760898159
+	152	108	1760898159
+	170	126	1760898159
+	112	45	1760898159
+	153	41	1760898159
+	52	170	1760898159
+	130	2	1760898159
+	114	191	1760898159
+	84	181	1760898159
+	110	89	1760898159
+	81	68	1760898159
+	153	12	1760898159
+	179	169	1760898159
+	159	79	1760898159
+	176	175	1760898159
+	197	85	1760898159
+	184	182	1760898159
+	42	186	1760898159
+	130	175	1760898159
+	87	151	1760898159
+	154	149	1760898159
+	89	119	1760898159
+	131	105	1760898159
+	70	182	1760898159
+	196	180	1760898159
+	114	68	1760898159
+	156	184	1760898159
+	166	24	1760898159
+	190	95	1760898159
+	10	200	1760898159
+	25	149	1760898159
+	177	42	1760898159
+	69	169	1760898159
+	52	48	1760898159
+	50	114	1760898159
+	90	124	1760898159
+	92	24	1760898159
+	37	145	1760898159
+	139	51	1760898159
+	67	163	1760898159
+	70	178	1760898159
+	181	17	1760898159
+	87	78	1760898159
+	164	92	1760898159
+	109	160	1760898159
+	55	168	1760898159
+	181	178	1760898159
+	196	192	1760898159
+	1	161	1760898159
+	115	32	1760898159
+	136	111	1760898159
+	130	163	1760898159
+	60	61	1760898159
+	144	41	1760898159
+	198	96	1760898159
+	180	141	1760898159
+	84	17	1760898159
+	151	103	1760898159
+	23	184	1760898159
+	30	161	1760898159
+	16	95	1760898159
+	173	9	1760898159
+	187	144	1760898159
+	87	141	1760898159
+	169	119	1760898159
+	192	146	1760898159
+	193	96	1760898159
+	149	178	1760898159
+	173	174	1760898159
+	114	161	1760898159
+	6	161	1760898159
+	113	51	1760898159
+	104	190	1760898159
+	159	180	1760898159
+	50	110	1760898159
+	167	14	1760898159
+	135	199	1760898159
+	183	163	1760898159
+	41	185	1760898159
+	129	42	1760898159
+	35	104	1760898159
+	151	55	1760898159
+	48	91	1760898159
+	52	59	1760898159
+	179	181	1760898159
+	86	71	1760898159
+	166	101	1760898159
+	22	178	1760898159
+	28	31	1760898159
+	191	96	1760898159
+	126	95	1760898159
+	162	101	1760898159
+	164	161	1760898159
+	91	105	1760898159
+	74	20	1760898159
+	53	111	1760898159
+	128	76	1760898159
+	183	83	1760898159
+	138	119	1760898159
+	156	153	1760898159
+	167	34	1760898159
+	166	196	1760898159
+	90	7	1760898159
+	25	178	1760898159
+	110	46	1760898159
+	122	158	1760898159
+	104	117	1760898159
+	187	163	1760898159
+	194	13	1760898159
+	121	57	1760898159
+	163	108	1760898159
+	81	120	1760898159
+	86	182	1760898159
+	168	141	1760898159
+	133	80	1760898159
+	107	151	1760898159
+	62	11	1760898159
+	26	73	1760898159
+	62	21	1760898159
+	173	89	1760898159
+	188	38	1760898159
+	65	149	1760898159
+	122	49	1760898159
+	115	62	1760898159
+	17	160	1760898159
+	181	182	1760898159
+	194	114	1760898159
+	10	64	1760898159
+	86	101	1760898159
+	183	153	1760898159
+	104	43	1760898159
+	151	92	1760898159
+	11	161	1760898159
+	127	51	1760898159
+	85	66	1760898159
+	69	66	1760898159
+	170	187	1760898159
+	109	199	1760898159
+	9	164	1760898159
+	74	168	1760898159
+	6	24	1760898159
+	116	108	1760898159
+	121	103	1760898159
+	196	41	1760898159
+	47	143	1760898159
+	122	92	1760898159
+	136	73	1760898159
+	69	155	1760898159
+	115	49	1760898159
+	71	178	1760898159
+	47	108	1760898159
+	187	47	1760898159
+	67	182	1760898159
+	128	41	1760898159
+	59	61	1760898159
+	76	27	1760898159
+	135	160	1760898159
+	97	67	1760898159
+	74	73	1760898159
+	188	164	1760898159
+	197	138	1760898159
+	93	101	1760898159
+	149	12	1760898159
+	104	137	1760898159
+	59	180	1760898159
+	130	190	1760898159
+	167	184	1760898159
+	116	174	1760898159
+	120	32	1760898159
+	46	68	1760898159
+	3	159	1760898159
+	175	83	1760898159
+	174	155	1760898159
+	61	138	1760898159
+	194	22	1760898159
+	79	155	1760898159
+	126	155	1760898159
+	130	154	1760898159
+	170	39	1760898159
+	42	178	1760898159
+	2	184	1760898159
+	152	163	1760898159
+	192	46	1760898159
+	67	175	1760898159
+	163	148	1760898159
+	90	30	1760898159
+	132	157	1760898159
+	75	76	1760898159
+	200	2	1760898159
+	176	72	1760898159
+	104	123	1760898159
+	199	28	1760898159
+	199	134	1760898159
+	100	95	1760898159
+	176	197	1760898159
+	159	141	1760898159
+	77	85	1760898159
+	22	154	1760898159
+	116	119	1760898159
+	98	163	1760898159
+	52	108	1760898159
+	43	98	1760898159
+	32	124	1760898159
+	46	40	1760898159
+	142	148	1760898159
+	162	96	1760898159
+	76	168	1760898159
+	66	182	1760898159
+	77	148	1760898159
+	23	153	1760898159
+	151	141	1760898159
+	131	59	1760898159
+	116	107	1760898159
+	143	174	1760898159
+	136	1	1760898159
+	181	114	1760898159
+	192	55	1760898159
+	109	186	1760898159
+	97	2	1760898159
+	165	163	1760898159
+	194	38	1760898159
+	157	197	1760898159
+	130	153	1760898159
+	156	149	1760898159
+	152	85	1760898159
+	188	53	1760898159
+	6	89	1760898159
+	119	145	1760898159
+	19	158	1760898159
+	97	22	1760898159
+	167	37	1760898159
+	192	40	1760898159
+	171	197	1760898159
+	188	49	1760898159
+	181	31	1760898159
+	133	114	1760898159
+	50	122	1760898159
+	180	55	1760898159
+	99	173	1760898159
+	133	134	1760898159
+	133	182	1760898159
+	144	174	1760898159
+	50	49	1760898159
+	196	3	1760898159
+	130	183	1760898159
+	179	131	1760898159
+	167	52	1760898159
+	167	116	1760898159
+	167	176	1760898159
+	14	155	1760898159
+	176	20	1760898159
+	6	105	1760898159
+	122	195	1760898159
+	200	182	1760898159
+	192	189	1760898159
+	133	176	1760898159
+	171	173	1760898159
+	56	55	1760898159
+	10	160	1760898159
+	115	116	1760898159
+	179	58	1760898159
+	199	44	1760898159
+	160	178	1760898159
+	16	108	1760898159
+	107	47	1760898159
+	154	163	1760898159
+	153	142	1760898159
+	21	111	1760898159
+	132	65	1760898159
+	164	103	1760898159
+	166	179	1760898159
+	78	46	1760898159
+	195	96	1760898159
+	156	79	1760898159
+	84	133	1760898159
+	167	180	1760898159
+	114	160	1760898159
+	89	136	1760898159
+	107	91	1760898159
+	26	100	1760898159
+	107	178	1760898159
+	68	124	1760898159
+	109	129	1760898159
+	27	168	1760898159
+	199	17	1760898159
+	189	134	1760898159
+	87	142	1760898159
+	148	155	1760898159
+	151	140	1760898159
+	75	85	1760898159
+	20	197	1760898159
+	169	27	1760898159
+	77	172	1760898159
